Time,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
33.31,23.23,105.6,446.7,-2325,598.6,480.6,289.5,631.2,1079,102.3,-1181,520.6,1614,459.1,-903.1,674.4,1274,153,702.5,-3605,-1775,244,-1230,287.3,341.2,-1138,-827.2,-318.8,-1131,319,-875.7,335.4,179.3,633.8,565.6,507.2,485.6,263.2,662.5,766,105.4,510.8,398.8
33.315,22.15,106.4,448.9,-2330,597.9,482,290.9,632,1080,104.5,-1185,519.2,1610,458.4,-900.2,674.4,1278,150.1,694.6,-3601,-1778,243.6,-1225,279.3,341.6,-1139,-823.6,-319.1,-1131,319.8,-877.5,336.2,198.4,633.8,566.7,508.3,485.6,263.2,664.3,759.4,105,510.1,398.8
33.32,19.63,107.8,451.8,-2332,595,481.7,291.3,630.5,1082,105.2,-1189,517.4,1605,457.7,-897.3,673.3,1282,144.6,681.9,-3596,-1781,242.9,-1219,268.5,342.3,-1139,-818.9,-317.3,-1129,321.2,-877.5,335.4,210.7,633.4,566.4,508.3,485.6,261.4,664.6,747,104.6,509,398.1
33.325,16.75,108.5,453.6,-2330,590.7,480.2,290.6,628,1082,104.5,-1189,514.8,1597,455.9,-893.3,671.1,1283,139.2,668.6,-3589,-1784,242.5,-1212,256.5,341.6,-1139,-813.8,-314,-1123,321.9,-876,333.6,216.8,631.6,564.2,506.5,484.5,259.2,663.2,733.6,103.2,507.9,396.7
33.33,13.51,110,455.4,-2326,584.2,478,289.5,624,1083,100.9,-1187,511.6,1588,453,-888.2,668.2,1282,131.2,650.1,-3584,-1788,241.4,-1205,244.9,340.1,-1135,-806.2,-306.4,-1113,322.7,-871.7,329.3,219,628,560.9,501.7,481.6,257,661,714.3,102.1,506.4,393.8
33.335,5.231,113.9,461.6,-2323,572.3,474.4,286.9,617.2,1087,92.57,-1187,508.7,1579,447.6,-882.4,663.8,1279,119.9,628.1,-3578,-1793,241.8,-1196,234.8,337.2,-1132,-801.8,-297.3,-1102,325.9,-865.9,322.7,215.8,624,555.4,494.5,477.6,252.6,657,688.8,100.3,506.4,389.8
33.34,-5.927,118.3,469.6,-2321,556.8,469,283.7,608.9,1092,80.65,-1186,506.1,1570,440.7,-875.5,658.1,1272,107.6,605,-3570,-1797,244,-1184,226.4,332.2,-1131,-800.8,-288.6,-1092,329.9,-858.3,315.5,206.4,620.3,547.4,486.1,473.6,247.8,651.2,661.5,97.74,507.2,384.4
33.345,-18.88,123,478.3,-2316,539.4,463.2,280.1,598.7,1096,67.66,-1184,502.9,1558,433.1,-867.5,651.9,1262,95.65,583.3,-3560,-1797,246.8,-1172,220.6,326.4,-1128,-799.7,-279.6,-1080,334.3,-850,307.5,192.7,617.8,537.6,477.4,470.3,242,644.7,634.9,95.19,507.2,378.2
33.35,-31.84,128.4,488,-2313,520.3,457.4,275.8,588.6,1102,53.58,-1183,500,1546,425.8,-859.5,645.4,1253,82.59,562.7,-3548,-1795,249.4,-1157,217.7,319.8,-1122,-800.4,-271.2,-1070,339,-840.9,300.2,177.9,616.3,528.2,469,468.5,235.4,637.4,607.6,93.01,507.5,372
33.355,-45.88,134.1,498.2,-2312,501.9,452.4,271.8,578.9,1107,39.13,-1183,497.8,1536,419,-852.6,639.2,1245,68.81,543.2,-3539,-1795,252.3,-1143,217.4,313.6,-1116,-802.2,-264,-1060,343.3,-833,293.3,164.9,616,519.1,461,468.2,229.6,631.3,580.4,90.83,508.6,366.3
33.36,-58.83,140.6,509.1,-2314,485.6,448.8,268.9,571.3,1113,25.41,-1184,496.7,1529,413.2,-847.5,634.9,1240,55.03,524.8,-3533,-1797,255.5,-1131,218.5,308.2,-1107,-805.5,-258.2,-1052,348,-826.8,287.9,155.9,617.8,512.2,454.5,469.6,224.5,626.2,555.6,89.74,510.5,361.9
33.365,-69.99,146.4,520.7,-2321,473.3,446.6,267.8,567,1118,14.94,-1187,496.7,1526,409.2,-845.4,632,1241,42.33,509.6,-3532,-1801,257.7,-1123,221.7,304.9,-1099,-809.1,-254.9,-1047,352.4,-823.6,285,157,622.1,508.2,451.2,474,220.4,623.3,534.5,89.37,512.6,358.3
33.37,-76.83,151.1,529.7,-2332,469.4,448.4,268.5,568.1,1122,9.889,-1192,498.5,1530,408.8,-846.8,633.1,1249,32.18,500.6,-3537,-1808,259.9,-1121,226.8,304.2,-1091,-813.4,-254.9,-1046,355.3,-825,286.8,170.3,630.9,509.6,453,481.6,219.3,624,520.7,90.47,515.6,356.8
33.375,-77.19,154.3,535.5,-2347,476.2,453.5,272.2,576,1122,13.14,-1198,502.1,1540,412.8,-853.4,638.1,1267,27.1,499.5,-3551,-1818,259.9,-1127,232.6,307.5,-1082,-814.9,-258.2,-1050,355.6,-830.8,293.7,194.1,640.7,516.9,459.6,492.1,221.9,629.1,517.4,93.01,517.7,358.3
33.38,-68.91,153.3,534.8,-2365,496.1,462.1,278.6,591.2,1120,26.86,-1203,507.2,1558,422.6,-865.3,647.6,1294,28.55,507.4,-3573,-1833,256.6,-1144,238.7,315.5,-1071,-810.5,-264.3,-1056,353.1,-842.8,305.7,228,651.6,531.1,472.3,505.2,228.5,638.5,527.2,97.74,518.8,362.6
33.385,-49.12,148.6,526.1,-2381,530.4,474.8,288,613.9,1111,51.41,-1207,514.1,1584,438.1,-882,662,1329,36.53,523.7,-3604,-1853,251.5,-1172,246,327.1,-1062,-803.6,-273.4,-1067,346.2,-859.7,323.8,269.8,665.7,552.2,493,521.5,239.4,651.9,550.5,103.9,518.5,369.2
33.39,-21.76,140.6,511.6,-2398,576.2,491.1,299.9,643.9,1098,84.99,-1211,523.2,1617,458.8,-904.6,680.9,1371,49.59,545.7,-3643,-1877,244,-1208,252.5,343.4,-1053,-791.7,-285.7,-1081,336.4,-881.8,346,317.8,679.9,578.7,518.8,539.3,254.4,669.7,584,111.2,517.4,378.9
33.395,12.79,130.2,492.4,-2417,631.8,509.5,314,679.2,1084,126.5,-1214,533.7,1658,483.4,-931.4,703.3,1421,68.08,572.1,-3691,-1908,233.1,-1255,260.5,364.1,-1041,-774.3,-297.3,-1095,324.5,-907.8,370.3,372.6,692.6,611.1,547.9,556.4,273.8,691.1,627.3,120.7,515.9,390.1
33.4,52.74,116.1,468.8,-2436,695,530.1,329.5,718.9,1067,173.8,-1215,545.3,1704,510.5,-962.7,727.9,1474,91.3,603.9,-3747,-1943,221.5,-1312,269.9,387,-1031,-754,-308.2,-1108,311.1,-936.8,396.4,428.5,703.5,646.7,579.2,571.2,297.5,715,681.5,130.5,514.5,403.2
33.405,98.81,98.78,439.8,-2451,764,551.8,345.4,761.2,1046,225.1,-1212,557.6,1754,539.8,-996.4,755.1,1529,118.1,635.3,-3810,-1985,210,-1377,279.7,412.4,-1022,-731.6,-315.5,-1119,295.1,-967.2,425.4,478.6,715.9,684.5,614.1,588.7,324.2,739.3,740.5,141.4,512.6,416.9
33.41,147.4,78.58,406.5,-2461,832.6,571.3,360.9,802.3,1025,278.9,-1205,569.9,1807,569.9,-1032,782.3,1586,147.9,667.5,-3874,-2032,194.8,-1446,288,439.3,-1003,-703.3,-319.5,-1123,278.1,-996.1,452.6,514.7,725,720.9,646.5,602.8,352,762.5,803.5,152.3,509,429.6
33.415,190.9,59.82,376,-2470,893.6,588.3,372.5,837.3,1009,324.7,-1201,582.2,1857,597.7,-1066,806.5,1640,174.7,696.7,-3931,-2074,181.7,-1507,294.9,464,-986.7,-679.8,-325.3,-1129,263.6,-1023,475.1,520.8,732.2,751,673.7,614.8,376.4,783.2,861,161.7,506.8,442.6
33.42,225.5,45.03,351.7,-2486,943.4,603.8,381.9,867.3,1001,361.5,-1203,595.6,1906,623.4,-1098,827.2,1687,196.1,718.8,-3982,-2115,170.9,-1560,300,483.9,-979.1,-666,-334,-1139,254.5,-1047,494.4,503.2,739.9,776.5,697.4,625.3,398,801.3,908.6,171.6,506.8,454.6
33.425,257.5,29.15,328.1,-2499,988.2,616.5,390.2,893.6,997.1,394,-1202,608.3,1955,645.1,-1130,844.9,1729,216.4,734.3,-4036,-2161,159.3,-1614,305.8,503.2,-965,-650.5,-336.5,-1141,247.3,-1067,509.2,477.9,743.1,798.3,715.2,631.5,419.9,816.9,950.5,179.6,508.3,464.4
33.43,290.6,12.55,302.4,-2499,1030,625.9,396.7,916,986.6,422.6,-1190,618.8,1999,662.9,-1158,861.2,1764,235.6,745.9,-4088,-2208,147,-1668,313.8,519.9,-937,-630.2,-330,-1131,237.9,-1083,520.1,450.5,743.5,817.2,728.7,635.9,440.4,829.6,989.1,185.4,507.9,472.3
33.435,319.1,-3.322,278.1,-2496,1065,633.1,401.3,933.3,977.9,446.4,-1180,628.2,2038,678.4,-1183,874.2,1793,252.7,756.3,-4132,-2252,135.1,-1715,319.6,533,-910.2,-611.7,-324.9,-1121,229.5,-1094,528.5,410.9,742.8,831,738.8,638.4,458.3,838.7,1022,190.5,507.2,478.5
33.44,336.7,-13.42,262.9,-2502,1088,638.2,403.1,945.2,979.8,461.2,-1177,638.7,2074,690.7,-1205,884,1818,265.8,766.1,-4164,-2283,128.2,-1747,323.9,541.7,-897.9,-605.2,-328.5,-1122,226.6,-1104,535,354.6,743.8,839.7,746.8,641.3,470.3,845.2,1048,194.8,509,482.5
33.445,348.6,-21.36,252.7,-2510,1104,642.2,403.9,953.9,984.8,472,-1177,648.9,2107,701.2,-1224,891.6,1841,276.6,775.1,-4192,-2309,122.4,-1774,326.8,548.2,-887,-601.6,-332.2,-1124,226.6,-1112,539.7,294.7,745.3,844.8,751.9,644.2,480.2,849.9,1070,198.5,510.5,484.6
